datetime,temperature,cloudcover,weathercode,month,day,hour,weekday,weekend,sunny,weather,crowd_level
2024-06-30 15:00:00,30.4,84,61,6,30,15,6,1,0,Rain,0.21
2024-06-30 16:00:00,28.4,14,63,6,30,16,6,1,0,Rain,0.23
2024-06-30 17:00:00,30.8,8,0,6,30,17,6,1,1,Clear,0.94
2024-06-30 18:00:00,31.4,21,1,6,30,18,6,1,0,Mostly Clear,0.83
2024-06-30 19:00:00,29.4,20,51,6,30,19,6,1,0,Drizzle,0.32
2024-06-30 20:00:00,25.7,34,51,6,30,20,6,1,0,Drizzle,0.32
2024-07-01 10:00:00,19.6,93,3,7,1,10,0,0,0,Overcast,0.37
2024-07-01 11:00:00,20.9,92,3,7,1,11,0,0,0,Overcast,0.42
2024-07-01 12:00:00,22.2,64,2,7,1,12,0,0,0,Partly Cloudy,0.64
2024-07-01 13:00:00,23.6,5,0,7,1,13,0,0,1,Clear,0.81
2024-07-01 14:00:00,24.9,3,0,7,1,14,0,0,1,Clear,0.81
2024-07-01 15:00:00,25.8,70,2,7,1,15,0,0,0,Partly Cloudy,0.69
2024-07-01 16:00:00,26.1,11,0,7,1,16,0,0,1,Clear,0.89
2024-07-01 17:00:00,26.4,5,0,7,1,17,0,0,1,Clear,0.89
2024-07-01 18:00:00,25.5,1,0,7,1,18,0,0,1,Clear,0.86
2024-07-01 19:00:00,24.3,0,0,7,1,19,0,0,1,Clear,0.8
2024-07-01 20:00:00,22.4,0,0,7,1,20,0,0,1,Clear,0.78
2024-07-02 10:00:00,23.0,74,2,7,2,10,1,0,0,Partly Cloudy,0.55
2024-07-02 11:00:00,24.8,21,1,7,2,11,1,0,0,Mostly Clear,0.65
2024-07-02 12:00:00,26.5,77,2,7,2,12,1,0,0,Partly Cloudy,0.62
2024-07-02 13:00:00,26.9,60,2,7,2,13,1,0,0,Partly Cloudy,0.68
2024-07-02 14:00:00,27.9,51,2,7,2,14,1,0,0,Partly Cloudy,0.69
2024-07-02 15:00:00,28.0,36,1,7,2,15,1,0,0,Mostly Clear,0.82
2024-07-02 16:00:00,29.1,100,3,7,2,16,1,0,0,Overcast,0.56
2024-07-02 17:00:00,28.6,29,1,7,2,17,1,0,0,Mostly Clear,0.8
2024-07-02 18:00:00,28.8,96,3,7,2,18,1,0,0,Overcast,0.53
2024-07-02 19:00:00,27.5,33,1,7,2,19,1,0,0,Mostly Clear,0.72
2024-07-02 20:00:00,25.2,7,0,7,2,20,1,0,1,Clear,0.8
2024-07-03 10:00:00,24.7,0,0,7,3,10,2,0,1,Clear,0.71
2024-07-03 11:00:00,26.5,1,0,7,3,11,2,0,1,Clear,0.76
2024-07-03 12:00:00,28.0,3,0,7,3,12,2,0,1,Clear,0.8
2024-07-03 13:00:00,29.1,16,0,7,3,13,2,0,1,Clear,0.88
2024-07-03 14:00:00,30.1,100,3,7,3,14,2,0,0,Overcast,0.53
2024-07-03 15:00:00,30.4,100,3,7,3,15,2,0,0,Overcast,0.56
2024-07-03 16:00:00,31.8,100,3,7,3,16,2,0,0,Overcast,0.58
2024-07-03 17:00:00,32.4,100,3,7,3,17,2,0,0,Overcast,0.53
2024-07-03 18:00:00,29.0,96,3,7,3,18,2,0,0,Overcast,0.58
2024-07-03 19:00:00,29.4,28,1,7,3,19,2,0,0,Mostly Clear,0.78
2024-07-03 20:00:00,27.8,37,1,7,3,20,2,0,0,Mostly Clear,0.73
2024-07-04 10:00:00,28.9,41,1,7,4,10,3,0,0,Mostly Clear,0.66
2024-07-04 11:00:00,31.2,35,1,7,4,11,3,0,0,Mostly Clear,0.71
2024-07-04 12:00:00,32.6,59,2,7,4,12,3,0,0,Partly Cloudy,0.66
2024-07-04 13:00:00,33.7,62,2,7,4,13,3,0,0,Partly Cloudy,0.73
2024-07-04 14:00:00,34.6,99,3,7,4,14,3,0,0,Overcast,0.54
2024-07-04 15:00:00,33.2,100,51,7,4,15,3,0,0,Drizzle,0.34
2024-07-04 16:00:00,25.2,100,65,7,4,16,3,0,0,Rain,0.21
2024-07-04 17:00:00,25.4,100,53,7,4,17,3,0,0,Drizzle,0.3
2024-07-04 18:00:00,25.9,78,2,7,4,18,3,0,0,Partly Cloudy,0.68
2024-07-04 19:00:00,26.6,100,3,7,4,19,3,0,0,Overcast,0.48
2024-07-04 20:00:00,25.8,100,3,7,4,20,3,0,0,Overcast,0.5
2024-07-05 10:00:00,29.1,15,0,7,5,10,4,0,1,Clear,0.75
2024-07-05 11:00:00,31.2,5,0,7,5,11,4,0,1,Clear,0.79
2024-07-05 12:00:00,33.0,25,1,7,5,12,4,0,0,Mostly Clear,0.72
2024-07-05 13:00:00,33.9,68,2,7,5,13,4,0,0,Partly Cloudy,0.71
2024-07-05 14:00:00,34.5,19,0,7,5,14,4,0,1,Clear,0.88
2024-07-05 15:00:00,35.9,38,1,7,5,15,4,0,0,Mostly Clear,0.81
2024-07-05 16:00:00,36.6,91,3,7,5,16,4,0,0,Overcast,0.58
2024-07-05 17:00:00,36.7,100,3,7,5,17,4,0,0,Overcast,0.57
2024-07-05 18:00:00,36.3,99,3,7,5,18,4,0,0,Overcast,0.55
2024-07-05 19:00:00,35.1,100,3,7,5,19,4,0,0,Overcast,0.51
2024-07-05 20:00:00,32.3,100,3,7,5,20,4,0,0,Overcast,0.5
2024-07-06 10:00:00,30.6,74,2,7,6,10,5,1,0,Partly Cloudy,0.68
2024-07-06 11:00:00,31.9,97,3,7,6,11,5,1,0,Overcast,0.55
2024-07-06 12:00:00,32.8,27,1,7,6,12,5,1,0,Mostly Clear,0.87
2024-07-06 13:00:00,34.6,30,1,7,6,13,5,1,0,Mostly Clear,0.9
2024-07-06 14:00:00,35.3,9,0,7,6,14,5,1,1,Clear,1.0
2024-07-06 15:00:00,36.0,5,0,7,6,15,5,1,1,Clear,1.0
2024-07-06 16:00:00,36.4,22,1,7,6,16,5,1,0,Mostly Clear,0.91
2024-07-06 17:00:00,36.3,30,1,7,6,17,5,1,0,Mostly Clear,0.92
2024-07-06 18:00:00,36.0,26,1,7,6,18,5,1,0,Mostly Clear,0.9
2024-07-06 19:00:00,34.5,98,3,7,6,19,5,1,0,Overcast,0.57
2024-07-06 20:00:00,32.4,53,2,7,6,20,5,1,0,Partly Cloudy,0.8
2024-07-07 10:00:00,29.7,22,1,7,7,10,6,1,0,Mostly Clear,0.8
2024-07-07 11:00:00,31.0,1,0,7,7,11,6,1,1,Clear,0.91
2024-07-07 12:00:00,32.2,44,1,7,7,12,6,1,0,Mostly Clear,0.85
2024-07-07 13:00:00,33.3,91,3,7,7,13,6,1,0,Overcast,0.62
2024-07-07 14:00:00,34.0,10,0,7,7,14,6,1,1,Clear,1.0
2024-07-07 15:00:00,34.7,20,1,7,7,15,6,1,0,Mostly Clear,0.94
2024-07-07 16:00:00,34.9,22,1,7,7,16,6,1,0,Mostly Clear,0.92
2024-07-07 17:00:00,34.7,58,2,7,7,17,6,1,0,Partly Cloudy,0.82
2024-07-07 18:00:00,34.2,94,3,7,7,18,6,1,0,Overcast,0.61
2024-07-07 19:00:00,32.8,100,3,7,7,19,6,1,0,Overcast,0.59
2024-07-07 20:00:00,30.9,99,3,7,7,20,6,1,0,Overcast,0.58
2024-07-08 10:00:00,31.1,53,2,7,8,10,0,0,0,Partly Cloudy,0.62
2024-07-08 11:00:00,32.5,84,3,7,8,11,0,0,0,Overcast,0.49
2024-07-08 12:00:00,33.5,100,3,7,8,12,0,0,0,Overcast,0.48
2024-07-08 13:00:00,33.7,100,3,7,8,13,0,0,0,Overcast,0.53
2024-07-08 14:00:00,34.4,99,3,7,8,14,0,0,0,Overcast,0.51
2024-07-08 15:00:00,34.6,98,3,7,8,15,0,0,0,Overcast,0.55
2024-07-08 16:00:00,35.1,98,3,7,8,16,0,0,0,Overcast,0.55
2024-07-08 17:00:00,34.8,100,3,7,8,17,0,0,0,Overcast,0.56
2024-07-08 18:00:00,33.3,100,51,7,8,18,0,0,0,Drizzle,0.36
2024-07-08 19:00:00,32.6,100,3,7,8,19,0,0,0,Overcast,0.51
2024-07-08 20:00:00,30.7,94,3,7,8,20,0,0,0,Overcast,0.5
2024-07-09 10:00:00,30.7,100,3,7,9,10,1,0,0,Overcast,0.44
2024-07-09 11:00:00,32.5,100,3,7,9,11,1,0,0,Overcast,0.48
2024-07-09 12:00:00,34.1,85,3,7,9,12,1,0,0,Overcast,0.49
2024-07-09 13:00:00,35.1,97,3,7,9,13,1,0,0,Overcast,0.52
2024-07-09 14:00:00,36.2,99,3,7,9,14,1,0,0,Overcast,0.51
2024-07-09 15:00:00,36.4,100,3,7,9,15,1,0,0,Overcast,0.58
2024-07-09 16:00:00,36.4,100,3,7,9,16,1,0,0,Overcast,0.58
2024-07-09 17:00:00,35.4,100,3,7,9,17,1,0,0,Overcast,0.54
2024-07-09 18:00:00,33.8,100,51,7,9,18,1,0,0,Drizzle,0.33
2024-07-09 19:00:00,32.6,100,3,7,9,19,1,0,0,Overcast,0.52
2024-07-09 20:00:00,31.0,72,2,7,9,20,1,0,0,Partly Cloudy,0.68
2024-07-10 10:00:00,31.1,86,3,7,10,10,2,0,0,Overcast,0.45
2024-07-10 11:00:00,32.4,36,1,7,10,11,2,0,0,Mostly Clear,0.74
2024-07-10 12:00:00,33.6,28,1,7,10,12,2,0,0,Mostly Clear,0.71
2024-07-10 13:00:00,34.3,31,1,7,10,13,2,0,0,Mostly Clear,0.81
2024-07-10 14:00:00,35.2,6,0,7,10,14,2,0,1,Clear,0.86
2024-07-10 15:00:00,36.2,48,1,7,10,15,2,0,0,Mostly Clear,0.83
2024-07-10 16:00:00,32.4,61,51,7,10,16,2,0,0,Drizzle,0.33
2024-07-10 17:00:00,33.5,54,51,7,10,17,2,0,0,Drizzle,0.36
2024-07-10 18:00:00,32.6,87,3,7,10,18,2,0,0,Overcast,0.56
2024-07-10 19:00:00,30.3,81,61,7,10,19,2,0,0,Rain,0.19
2024-07-10 20:00:00,29.0,100,3,7,10,20,2,0,0,Overcast,0.53
2024-07-11 10:00:00,26.6,23,1,7,11,10,3,0,0,Mostly Clear,0.65
2024-07-11 11:00:00,28.5,15,0,7,11,11,3,0,1,Clear,0.78
2024-07-11 12:00:00,30.3,15,0,7,11,12,3,0,1,Clear,0.83
2024-07-11 13:00:00,31.9,13,0,7,11,13,3,0,1,Clear,0.88
2024-07-11 14:00:00,32.2,4,0,7,11,14,3,0,1,Clear,0.86
2024-07-11 15:00:00,32.3,14,0,7,11,15,3,0,1,Clear,0.91
2024-07-11 16:00:00,32.9,20,1,7,11,16,3,0,0,Mostly Clear,0.85
2024-07-11 17:00:00,32.9,72,2,7,11,17,3,0,0,Partly Cloudy,0.76
2024-07-11 18:00:00,32.8,74,2,7,11,18,3,0,0,Partly Cloudy,0.73
2024-07-11 19:00:00,32.2,53,2,7,11,19,3,0,0,Partly Cloudy,0.67
2024-07-11 20:00:00,29.8,53,2,7,11,20,3,0,0,Partly Cloudy,0.66
2024-07-12 10:00:00,23.9,100,51,7,12,10,4,0,0,Drizzle,0.28
2024-07-12 11:00:00,23.4,100,55,7,12,11,4,0,0,Drizzle,0.26
2024-07-12 12:00:00,23.0,100,53,7,12,12,4,0,0,Drizzle,0.27
2024-07-12 13:00:00,22.8,100,61,7,12,13,4,0,0,Rain,0.17
2024-07-12 14:00:00,23.9,100,61,7,12,14,4,0,0,Rain,0.16
2024-07-12 15:00:00,24.4,100,53,7,12,15,4,0,0,Drizzle,0.31
2024-07-12 16:00:00,24.7,99,51,7,12,16,4,0,0,Drizzle,0.33
2024-07-12 17:00:00,25.7,92,3,7,12,17,4,0,0,Overcast,0.55
2024-07-12 18:00:00,25.5,62,2,7,12,18,4,0,0,Partly Cloudy,0.69
2024-07-12 19:00:00,25.5,61,2,7,12,19,4,0,0,Partly Cloudy,0.65
2024-07-12 20:00:00,24.6,94,3,7,12,20,4,0,0,Overcast,0.48
2024-07-13 10:00:00,26.5,98,3,7,13,10,5,1,0,Overcast,0.48
2024-07-13 11:00:00,28.1,34,51,7,13,11,5,1,0,Drizzle,0.35
2024-07-13 12:00:00,29.4,25,51,7,13,12,5,1,0,Drizzle,0.36
2024-07-13 13:00:00,30.7,17,0,7,13,13,5,1,1,Clear,1.0
2024-07-13 14:00:00,31.8,24,1,7,13,14,5,1,0,Mostly Clear,0.88
2024-07-13 15:00:00,32.2,19,0,7,13,15,5,1,1,Clear,1.0
2024-07-13 16:00:00,32.8,17,0,7,13,16,5,1,1,Clear,1.0
2024-07-13 17:00:00,33.0,12,0,7,13,17,5,1,1,Clear,1.0
2024-07-13 18:00:00,32.4,6,0,7,13,18,5,1,1,Clear,1.0
2024-07-13 19:00:00,31.1,17,0,7,13,19,5,1,1,Clear,0.97
2024-07-13 20:00:00,28.6,9,0,7,13,20,5,1,1,Clear,0.97
2024-07-14 10:00:00,29.3,6,0,7,14,10,6,1,1,Clear,0.87
2024-07-14 11:00:00,31.7,3,0,7,14,11,6,1,1,Clear,0.91
2024-07-14 12:00:00,33.4,22,1,7,14,12,6,1,0,Mostly Clear,0.85
2024-07-14 13:00:00,34.1,10,0,7,14,13,6,1,1,Clear,0.99
2024-07-14 14:00:00,35.5,9,0,7,14,14,6,1,1,Clear,0.99
2024-07-14 15:00:00,36.3,27,1,7,14,15,6,1,0,Mostly Clear,0.92
2024-07-14 16:00:00,36.3,37,1,7,14,16,6,1,0,Mostly Clear,0.95
2024-07-14 17:00:00,36.2,26,1,7,14,17,6,1,0,Mostly Clear,0.95
2024-07-14 18:00:00,35.4,57,2,7,14,18,6,1,0,Partly Cloudy,0.81
2024-07-14 19:00:00,34.1,96,3,7,14,19,6,1,0,Overcast,0.6
2024-07-14 20:00:00,31.4,51,2,7,14,20,6,1,0,Partly Cloudy,0.78
2024-07-15 10:00:00,31.1,47,1,7,15,10,0,0,0,Mostly Clear,0.66
2024-07-15 11:00:00,32.6,16,0,7,15,11,0,0,1,Clear,0.79
2024-07-15 12:00:00,34.4,10,0,7,15,12,0,0,1,Clear,0.81
2024-07-15 13:00:00,36.0,43,1,7,15,13,0,0,0,Mostly Clear,0.81
2024-07-15 14:00:00,36.0,19,0,7,15,14,0,0,1,Clear,0.89
2024-07-15 15:00:00,36.7,15,0,7,15,15,0,0,1,Clear,0.92
2024-07-15 16:00:00,36.9,43,1,7,15,16,0,0,0,Mostly Clear,0.82
2024-07-15 17:00:00,35.5,42,1,7,15,17,0,0,0,Mostly Clear,0.81
2024-07-15 18:00:00,33.1,75,2,7,15,18,0,0,0,Partly Cloudy,0.76
2024-07-15 19:00:00,32.8,1,0,7,15,19,0,0,1,Clear,0.85
2024-07-15 20:00:00,30.9,49,1,7,15,20,0,0,0,Mostly Clear,0.75
2024-07-16 10:00:00,32.7,4,0,7,16,10,1,0,1,Clear,0.73
2024-07-16 11:00:00,34.6,0,0,7,16,11,1,0,1,Clear,0.79
2024-07-16 12:00:00,35.9,2,0,7,16,12,1,0,1,Clear,0.83
2024-07-16 13:00:00,36.0,76,2,7,16,13,1,0,0,Partly Cloudy,0.69
2024-07-16 14:00:00,36.1,41,1,7,16,14,1,0,0,Mostly Clear,0.8
2024-07-16 15:00:00,36.6,34,1,7,16,15,1,0,0,Mostly Clear,0.83
2024-07-16 16:00:00,37.3,26,1,7,16,16,1,0,0,Mostly Clear,0.83
2024-07-16 17:00:00,37.2,50,2,7,16,17,1,0,0,Partly Cloudy,0.76
2024-07-16 18:00:00,37.1,42,1,7,16,18,1,0,0,Mostly Clear,0.82
2024-07-16 19:00:00,33.4,67,2,7,16,19,1,0,0,Partly Cloudy,0.66
2024-07-16 20:00:00,31.3,92,3,7,16,20,1,0,0,Overcast,0.5
2024-07-17 10:00:00,30.5,27,1,7,17,10,2,0,0,Mostly Clear,0.7
2024-07-17 11:00:00,32.7,63,2,7,17,11,2,0,0,Partly Cloudy,0.64
2024-07-17 12:00:00,34.1,50,2,7,17,12,2,0,0,Partly Cloudy,0.67
2024-07-17 13:00:00,35.0,51,51,7,17,13,2,0,0,Drizzle,0.34
2024-07-17 14:00:00,35.7,73,2,7,17,14,2,0,0,Partly Cloudy,0.7
2024-07-17 15:00:00,35.9,63,2,7,17,15,2,0,0,Partly Cloudy,0.76
2024-07-17 16:00:00,36.0,96,3,7,17,16,2,0,0,Overcast,0.57
2024-07-17 17:00:00,28.3,100,55,7,17,17,2,0,0,Drizzle,0.36
2024-07-17 18:00:00,24.4,61,55,7,17,18,2,0,0,Drizzle,0.34
2024-07-17 19:00:00,25.4,36,1,7,17,19,2,0,0,Mostly Clear,0.74
2024-07-17 20:00:00,24.8,69,2,7,17,20,2,0,0,Partly Cloudy,0.64
2024-07-18 10:00:00,24.0,100,3,7,18,10,3,0,0,Overcast,0.43
2024-07-18 11:00:00,25.2,96,3,7,18,11,3,0,0,Overcast,0.45
2024-07-18 12:00:00,26.1,99,3,7,18,12,3,0,0,Overcast,0.47
2024-07-18 13:00:00,27.0,100,3,7,18,13,3,0,0,Overcast,0.51
2024-07-18 14:00:00,27.1,99,3,7,18,14,3,0,0,Overcast,0.5
2024-07-18 15:00:00,28.3,100,3,7,18,15,3,0,0,Overcast,0.57
2024-07-18 16:00:00,28.1,95,3,7,18,16,3,0,0,Overcast,0.55
2024-07-18 17:00:00,29.0,100,3,7,18,17,3,0,0,Overcast,0.57
2024-07-18 18:00:00,29.2,96,3,7,18,18,3,0,0,Overcast,0.57
2024-07-18 19:00:00,28.4,28,1,7,18,19,3,0,0,Mostly Clear,0.78
2024-07-18 20:00:00,26.7,31,1,7,18,20,3,0,0,Mostly Clear,0.73
2024-07-19 10:00:00,24.3,59,2,7,19,10,4,0,0,Partly Cloudy,0.54
2024-07-19 11:00:00,25.6,41,1,7,19,11,4,0,0,Mostly Clear,0.65
2024-07-19 12:00:00,27.0,48,1,7,19,12,4,0,0,Mostly Clear,0.68
2024-07-19 13:00:00,28.1,70,2,7,19,13,4,0,0,Partly Cloudy,0.72
2024-07-19 14:00:00,28.7,67,51,7,19,14,4,0,0,Drizzle,0.31
2024-07-19 15:00:00,28.7,79,51,7,19,15,4,0,0,Drizzle,0.36
2024-07-19 16:00:00,28.9,88,51,7,19,16,4,0,0,Drizzle,0.33
2024-07-19 17:00:00,28.9,63,51,7,19,17,4,0,0,Drizzle,0.36
2024-07-19 18:00:00,28.7,99,3,7,19,18,4,0,0,Overcast,0.55
2024-07-19 19:00:00,27.2,100,3,7,19,19,4,0,0,Overcast,0.46
2024-07-19 20:00:00,25.5,100,3,7,19,20,4,0,0,Overcast,0.46
2024-07-20 10:00:00,25.2,100,3,7,20,10,5,1,0,Overcast,0.5
2024-07-20 11:00:00,25.8,100,3,7,20,11,5,1,0,Overcast,0.53
2024-07-20 12:00:00,26.1,100,3,7,20,12,5,1,0,Overcast,0.55
2024-07-20 13:00:00,27.3,100,3,7,20,13,5,1,0,Overcast,0.6
2024-07-20 14:00:00,27.6,100,3,7,20,14,5,1,0,Overcast,0.59
2024-07-20 15:00:00,26.8,100,51,7,20,15,5,1,0,Drizzle,0.36
2024-07-20 16:00:00,25.1,100,53,7,20,16,5,1,0,Drizzle,0.36
2024-07-20 17:00:00,25.1,100,51,7,20,17,5,1,0,Drizzle,0.38
2024-07-20 18:00:00,25.5,100,3,7,20,18,5,1,0,Overcast,0.62
2024-07-20 19:00:00,25.1,100,3,7,20,19,5,1,0,Overcast,0.56
2024-07-20 20:00:00,24.0,99,3,7,20,20,5,1,0,Overcast,0.58
2024-07-21 10:00:00,26.0,5,0,7,21,10,6,1,1,Clear,0.81
2024-07-21 11:00:00,28.0,42,1,7,21,11,6,1,0,Mostly Clear,0.82
2024-07-21 12:00:00,29.4,92,3,7,21,12,6,1,0,Overcast,0.56
2024-07-21 13:00:00,30.8,11,0,7,21,13,6,1,1,Clear,1.0
2024-07-21 14:00:00,31.7,14,0,7,21,14,6,1,1,Clear,1.0
2024-07-21 15:00:00,32.3,68,2,7,21,15,6,1,0,Partly Cloudy,0.82
2024-07-21 16:00:00,32.0,99,3,7,21,16,6,1,0,Overcast,0.63
2024-07-21 17:00:00,29.5,97,51,7,21,17,6,1,0,Drizzle,0.4
2024-07-21 18:00:00,28.9,52,51,7,21,18,6,1,0,Drizzle,0.37
2024-07-21 19:00:00,28.8,94,3,7,21,19,6,1,0,Overcast,0.62
2024-07-21 20:00:00,26.5,100,3,7,21,20,6,1,0,Overcast,0.59
2024-07-22 10:00:00,22.7,100,55,7,22,10,0,0,0,Drizzle,0.27
2024-07-22 11:00:00,22.9,100,55,7,22,11,0,0,0,Drizzle,0.25
2024-07-22 12:00:00,22.8,100,63,7,22,12,0,0,0,Rain,0.17
2024-07-22 13:00:00,22.4,100,61,7,22,13,0,0,0,Rain,0.19
2024-07-22 14:00:00,23.2,100,53,7,22,14,0,0,0,Drizzle,0.29
2024-07-22 15:00:00,24.7,98,51,7,22,15,0,0,0,Drizzle,0.3
2024-07-22 16:00:00,26.4,64,53,7,22,16,0,0,0,Drizzle,0.33
2024-07-22 17:00:00,27.0,27,51,7,22,17,0,0,0,Drizzle,0.32
2024-07-22 18:00:00,27.1,73,51,7,22,18,0,0,0,Drizzle,0.3
2024-07-22 19:00:00,25.5,97,51,7,22,19,0,0,0,Drizzle,0.29
2024-07-22 20:00:00,23.4,100,55,7,22,20,0,0,0,Drizzle,0.28
2024-07-23 10:00:00,25.0,100,3,7,23,10,1,0,0,Overcast,0.43
2024-07-23 11:00:00,26.5,99,3,7,23,11,1,0,0,Overcast,0.44
2024-07-23 12:00:00,28.3,100,3,7,23,12,1,0,0,Overcast,0.49
2024-07-23 13:00:00,29.3,100,3,7,23,13,1,0,0,Overcast,0.55
2024-07-23 14:00:00,30.4,100,3,7,23,14,1,0,0,Overcast,0.55
2024-07-23 15:00:00,31.0,95,3,7,23,15,1,0,0,Overcast,0.57
2024-07-23 16:00:00,31.6,100,3,7,23,16,1,0,0,Overcast,0.55
2024-07-23 17:00:00,31.3,100,3,7,23,17,1,0,0,Overcast,0.58
2024-07-23 18:00:00,30.4,100,3,7,23,18,1,0,0,Overcast,0.53
2024-07-23 19:00:00,27.8,99,51,7,23,19,1,0,0,Drizzle,0.29
2024-07-23 20:00:00,26.2,100,3,7,23,20,1,0,0,Overcast,0.5
2024-07-24 10:00:00,24.6,100,51,7,24,10,2,0,0,Drizzle,0.28
2024-07-24 11:00:00,25.9,100,51,7,24,11,2,0,0,Drizzle,0.29
2024-07-24 12:00:00,25.4,100,53,7,24,12,2,0,0,Drizzle,0.27
2024-07-24 13:00:00,25.0,100,53,7,24,13,2,0,0,Drizzle,0.33
2024-07-24 14:00:00,27.3,29,1,7,24,14,2,0,0,Mostly Clear,0.73
2024-07-24 15:00:00,29.5,99,3,7,24,15,2,0,0,Overcast,0.55
2024-07-24 16:00:00,28.8,100,51,7,24,16,2,0,0,Drizzle,0.31
2024-07-24 17:00:00,27.1,100,51,7,24,17,2,0,0,Drizzle,0.31
2024-07-24 18:00:00,27.3,99,51,7,24,18,2,0,0,Drizzle,0.34
2024-07-24 19:00:00,25.5,97,3,7,24,19,2,0,0,Overcast,0.5
2024-07-24 20:00:00,24.8,5,0,7,24,20,2,0,1,Clear,0.79
2024-07-25 10:00:00,24.2,100,3,7,25,10,3,0,0,Overcast,0.42
2024-07-25 11:00:00,25.2,100,53,7,25,11,3,0,0,Drizzle,0.26
2024-07-25 12:00:00,25.5,100,3,7,25,12,3,0,0,Overcast,0.49
2024-07-25 13:00:00,27.8,100,3,7,25,13,3,0,0,Overcast,0.5
2024-07-25 14:00:00,29.4,100,51,7,25,14,3,0,0,Drizzle,0.3
2024-07-25 15:00:00,29.0,100,51,7,25,15,3,0,0,Drizzle,0.36
2024-07-25 16:00:00,27.7,100,51,7,25,16,3,0,0,Drizzle,0.3
2024-07-25 17:00:00,24.4,100,61,7,25,17,3,0,0,Rain,0.19
2024-07-25 18:00:00,25.5,100,3,7,25,18,3,0,0,Overcast,0.52
2024-07-25 19:00:00,25.3,87,3,7,25,19,3,0,0,Overcast,0.49
2024-07-25 20:00:00,24.5,45,1,7,25,20,3,0,0,Mostly Clear,0.72
2024-07-26 10:00:00,23.2,87,3,7,26,10,4,0,0,Overcast,0.44
2024-07-26 11:00:00,24.9,27,1,7,26,11,4,0,0,Mostly Clear,0.66
2024-07-26 12:00:00,26.1,18,0,7,26,12,4,0,1,Clear,0.75
2024-07-26 13:00:00,27.4,41,1,7,26,13,4,0,0,Mostly Clear,0.76
2024-07-26 14:00:00,28.4,92,3,7,26,14,4,0,0,Overcast,0.54
2024-07-26 15:00:00,28.5,82,3,7,26,15,4,0,0,Overcast,0.54
2024-07-26 16:00:00,28.9,100,3,7,26,16,4,0,0,Overcast,0.58
2024-07-26 17:00:00,28.8,100,3,7,26,17,4,0,0,Overcast,0.57
2024-07-26 18:00:00,27.9,100,3,7,26,18,4,0,0,Overcast,0.51
2024-07-26 19:00:00,26.1,100,3,7,26,19,4,0,0,Overcast,0.49
2024-07-26 20:00:00,24.7,100,3,7,26,20,4,0,0,Overcast,0.5
2024-07-27 10:00:00,25.1,0,0,7,27,10,5,1,1,Clear,0.83
2024-07-27 11:00:00,27.0,0,0,7,27,11,5,1,1,Clear,0.86
2024-07-27 12:00:00,28.5,24,1,7,27,12,5,1,0,Mostly Clear,0.86
2024-07-27 13:00:00,29.5,55,2,7,27,13,5,1,0,Partly Cloudy,0.83
2024-07-27 14:00:00,30.4,100,3,7,27,14,5,1,0,Overcast,0.6
2024-07-27 15:00:00,30.5,48,1,7,27,15,5,1,0,Mostly Clear,0.93
2024-07-27 16:00:00,31.0,7,0,7,27,16,5,1,1,Clear,1.0
2024-07-27 17:00:00,31.0,29,1,7,27,17,5,1,0,Mostly Clear,0.92
2024-07-27 18:00:00,30.4,5,0,7,27,18,5,1,1,Clear,1.0
2024-07-27 19:00:00,28.6,5,0,7,27,19,5,1,1,Clear,0.96
2024-07-27 20:00:00,25.4,1,0,7,27,20,5,1,1,Clear,0.95
2024-07-28 10:00:00,26.4,0,0,7,28,10,6,1,1,Clear,0.8
2024-07-28 11:00:00,28.4,0,0,7,28,11,6,1,1,Clear,0.9
2024-07-28 12:00:00,29.7,0,0,7,28,12,6,1,1,Clear,0.95
2024-07-28 13:00:00,30.6,0,0,7,28,13,6,1,1,Clear,1.0
2024-07-28 14:00:00,31.5,21,1,7,28,14,6,1,0,Mostly Clear,0.92
2024-07-28 15:00:00,32.0,29,1,7,28,15,6,1,0,Mostly Clear,0.91
2024-07-28 16:00:00,32.5,36,1,7,28,16,6,1,0,Mostly Clear,0.93
2024-07-28 17:00:00,32.4,37,1,7,28,17,6,1,0,Mostly Clear,0.92
2024-07-28 18:00:00,31.9,13,0,7,28,18,6,1,1,Clear,1.0
2024-07-28 19:00:00,29.8,1,0,7,28,19,6,1,1,Clear,0.98
2024-07-28 20:00:00,26.8,0,0,7,28,20,6,1,1,Clear,0.93
2024-07-29 10:00:00,27.6,0,0,7,29,10,0,0,1,Clear,0.7
2024-07-29 11:00:00,29.9,0,0,7,29,11,0,0,1,Clear,0.8
2024-07-29 12:00:00,31.9,15,0,7,29,12,0,0,1,Clear,0.81
2024-07-29 13:00:00,33.4,8,0,7,29,13,0,0,1,Clear,0.85
2024-07-29 14:00:00,34.6,2,0,7,29,14,0,0,1,Clear,0.88
2024-07-29 15:00:00,35.4,34,1,7,29,15,0,0,0,Mostly Clear,0.84
2024-07-29 16:00:00,33.1,64,2,7,29,16,0,0,0,Partly Cloudy,0.73
2024-07-29 17:00:00,33.5,27,1,7,29,17,0,0,0,Mostly Clear,0.84
2024-07-29 18:00:00,32.1,100,3,7,29,18,0,0,0,Overcast,0.53
2024-07-29 19:00:00,29.8,100,3,7,29,19,0,0,0,Overcast,0.53
2024-07-29 20:00:00,28.2,96,3,7,29,20,0,0,0,Overcast,0.54
